src,dst
4351,11829
4351,11878
4351,12608
4351,12842
4351,13202
4351,13217
4351,13244
4351,13807
4351,13840
4351,14208
4351,15139
4351,15484
4351,17103
4351,17279
4351,17612
4351,19124
4351,19416
4351,19724
4351,20733
4351,22100
4351,23590
4351,23762
4351,27165
4351,28105
4351,29650
4351,29659
4351,30177
4351,30273
4351,30432
4351,31508
4351,32404
4351,32430
4351,32694
4351,32794
4351,32918
4351,33110
4351,33554
4351,34293
4351,34441
4352,9126
4352,11920
4352,14080
4352,14957
4352,20862
4352,29789
4352,31147
4352,33762
4353,256
4353,3436
4353,5016
4353,5140
4353,5530
4353,6754
4353,10955
4353,14288
4353,16960
4353,18824
4353,23856
4353,25506
4353,26345
4354,13
4354,815
4354,917
4354,974
4354,1849
4354,4592
4354,7370
4354,9049
4354,9310
4354,12199
4354,13422
4354,13457
4354,15843
4354,18623
4354,18922
4354,19627
4354,20865
4354,30366
4354,31802
4354,34322
4355,9854
4355,10775
4355,13017
4355,13921
4355,17985
4355,18385
4355,22407
4355,23636
4355,24836
4355,27486
4356,93
4356,1202
4356,1692
4356,2202
4356,2856
4356,5052
4356,10364
4356,11195
4356,25028
4356,26327
4356,26731
4356,29958
4357,5195
4357,18118
4358,4994
4358,27648
4358,30857
4359,128
4359,1156
4359,3781
4359,4169
4359,4200
4359,5266
4359,5302
4359,5799
4359,5809
4359,5905
4359,6471
4359,6543
4359,6577
4359,6704
4359,6839
4359,7305
4359,7389
4359,7527
4359,7745
4359,8030
4359,8067
4359,8115
4359,8476
4359,8874
4359,9071
4359,9611
4359,10075
4359,11546
4359,13041
4359,13456
4359,13967
4359,14054
4359,14372
4359,14476
4359,14668
4359,14759
4359,15914
4359,16018
4359,16220
4359,16257
4359,17053
4359,17084
4359,17555
4359,17794
4359,18031
4359,18452
4359,18615
4359,19207
4359,19331
4359,19863
4359,20047
4359,20441
4359,20593
4359,20613
4359,20656
4359,20942
4359,21312
4359,21483
4359,22445
4359,22659
4359,22689
4359,22698
4359,23069
4359,23289
4359,23551
4359,23981
4359,24584
4359,24668
4359,25210
4359,25233
4359,25664
4359,26345
4359,26486
4359,26858
4359,27202
4359,27856
4359,28289
4359,28501
4359,29312
4359,29465
4359,31869
4359,32028
4359,32473
4359,33150
4359,34314
4360,5561
4360,9592
4360,11422
4360,14540
4360,22583
4360,23475
4360,25177
4360,29743
4360,30413
4360,30502
4360,33988
4361,5615
4361,9771
4361,9889
4361,10526
4361,10693
4361,11950
4361,13781
4361,15967
4361,17704
4361,24566
4361,29375
4361,30514
4361,32364
4362,6708
4362,7560
4362,8082
4362,10848
4362,11121
4362,13455
4362,21346
4362,26586
4362,32573
4363,144
4363,11995
4363,18692
4363,28354
4364,1243
4364,2066
4364,10620
4364,17228
4364,26280
4365,191
4365,1328
4365,2566
4365,2997
4365,3627
4365,6088
4365,6270
4365,6294
4365,6916
4365,8496
4365,8605
4365,9070
4365,9654
4365,9659
4365,11321
4365,12117
4365,12373
4365,12764
4365,13567
4365,13847
4365,14032
4365,15072
4365,15077
4365,20069
4365,20138
4365,21729
4365,21828
4365,22229
4365,22445
4365,24165
4365,24584
4365,25797
4365,27240
4365,28608
4365,28653
4365,33694
4366,9573
4366,10810
4366,17891
4367,128
4367,2509
4367,3516
4367,4642
4367,6294
4367,9501
4367,10394
4367,11177
4367,15250
4367,15285
4367,16654
4367,20004
4367,20316
4367,21328
4367,22068
4367,27240
4367,27898
4367,32166
4367,32835
4367,33994
4367,34023
4368,1430
4368,1856
4368,2347
4368,6926
4368,11403
4368,13314
4368,13408
4368,14878
4368,14938
4368,16147
4368,18800
4368,20120
4368,21645
4368,24086
4368,24712
4368,25933
4368,29480
4369,851
4369,3332
4369,4159
4369,5326
4369,12389
4369,14673
4369,20097
4369,22268
4369,22841
4369,23824
4369,24911
4369,28191
4370,6528
4370,14039
4370,16647
4370,34182
4371,1841
4371,5454
4371,7727
4371,9631
4371,12835
4371,26090
4371,27334
4372,9103
4372,12103
4372,26971
4373,401
4373,2327
4373,5816
4373,6431
4373,6733
4373,11151
4373,13108
4373,30699
4373,32047
4373,32599
4373,33403
4374,839
4374,6435
4374,6751
4374,6839
4374,7362
4374,8543
4374,9452
4374,9912
4374,10278
4374,11858
4374,12099
4374,12356
4374,15425
4374,18230
4374,20277
4374,24303
4374,25700
4374,25748
4374,25836
4374,26273
4374,27067
4374,27194
4374,27385
4374,28009
4374,29917
4374,30269
4374,31364
4374,33339
4374,34004
4375,3270
4375,6611
4375,10019
4375,13897
4375,18311
4375,19578
4375,19971
4375,25328
4375,30619
4375,31294
4375,32250
4376,1788
4376,2507
4376,2847
4376,4122
4376,4262
4376,6022
4376,9452
4376,9873
4376,10641
4376,12099
4376,12379
4376,12773
4376,13880
4376,14149
4376,14676
4376,14964
4376,18863
4376,20013
4376,25332
4376,27385
4376,27506
4376,28321
4376,28569
4376,29025
4376,29113
4376,32205
4376,32607
4377,59
4377,136
4377,1117
4377,1120
4377,1738
4377,3317
4377,9588
4377,13546
4377,13602
4377,14649
4377,14826
4377,16266
4377,17028
4377,20305
4377,25943
4377,29017
4377,29269
4377,31270
4377,33164
4378,133
4378,2518
4378,3027
4378,3873
4378,3917
4378,6138
4378,7125
4378,7447
4378,9297
4378,10008
4378,12144
4378,13289
4378,13372
4378,14282
4378,14489
4378,14709
4378,14842
4378,16621
4378,17599
4378,18400
4378,20593
4378,21075
4378,21580
4378,23402
4378,24012
4378,24886
4378,26774
4378,28810
4378,28834
4378,30297
4378,30428
4378,30983
4378,31327
4378,31423
4378,31713
4378,31878
4378,32026
4378,34225
4379,3166
4379,4114
4379,5400
4379,5666
4379,7157
4379,7850
4379,8318
4379,10262
4379,12326
4379,13130
4379,13558
4379,15495
4379,17660
4379,18014
4379,19893
4379,19939
4379,20916
4379,20922
4379,21952
4379,24015
4379,24400
4379,27211
4379,27477
4379,28526
4379,29273
4379,30253
4379,34043
4379,34274
4380,869
4380,967
4380,1017
4380,1028
4380,1409
4380,5279
4380,6141
4380,6237
4380,7256
4380,7911
4380,8239
4380,8735
4380,15215
4380,15231
4380,20214
4380,22147
4380,26806
4380,28299
4380,30939
4381,9362
4381,17575
4381,17739
4381,24588
4381,26918
4381,29215
4381,29688
4381,29915
4381,32810
4382,1827
4382,4833
4382,5726
4382,5985
4382,6500
4382,10402
4382,13675
4382,15410
4382,16782
4382,17979
4382,20166
4382,22588
4382,23898
4382,25230
4382,26940
4382,28073
4382,28741
4382,29016
4382,30009
4382,30556
4383,816
4383,3567
4383,4643
4383,5217
4383,5607
4383,16289
4383,19071
4383,22774
4383,29926
4383,31762
4383,32846
4384,3481
4384,7234
4384,12335
4384,14855
4384,22432
4384,22835
4384,24034
4384,28109
4384,28164
4384,30572
4385,1425
4385,2964
4385,4499
4385,7613
4385,10519
4385,19226
4385,22266
4386,489
4386,1504
4386,1608
4386,1836
4386,2303
4386,2387
4386,2465
4386,2695
4386,2980
4386,3269
4386,3292
4386,3936
4386,3989
4386,4141
4386,4574
4386,4630
4386,4646
4386,5130
4386,5359
4386,5610
4386,5872
4386,5994
4386,6094
4386,6217
4386,6839
4386,6916
4386,7504
4386,7635
4386,7780
4386,8111
4386,8491
4386,8611
4386,8909
4386,8954
4386,9144
4386,9972
4386,10182
4386,10347
4386,10503
4386,10768
4386,11131
4386,11428
4386,11917
4386,12247
4386,12609
4386,12842
4386,13410
4386,13896
4386,14212
4386,14307
4386,14884
4386,15310
4386,15425
4386,15694
4386,15794
4386,16380
4386,17070
4386,17460
4386,17520
4386,18096
4386,18236
4386,18741
4386,19318
4386,19570
4386,19926
4386,19942
4386,20099
4386,20255
4386,20409
4386,20910
4386,21169
4386,21766
4386,22052
4386,22283
4386,22365
4386,22586
4386,22871
4386,23032
4386,23251
4386,23566
4386,24249
4386,24801
4386,25212
4386,25240
4386,25906
4386,26253
4386,27465
4386,27707
4386,28148
4386,28271
4386,29104
4386,29311
4386,29313
4386,29430
4386,29832
4386,31724
4386,31874
4386,31879
4386,31934
4386,31991
4386,32443
4386,32616
4386,32825
4386,32884
4386,32900
4386,33339
4386,33598
4386,33999
4387,1142
4387,2723
4387,2834
4387,7142
4387,9758
4387,12356
4387,12561
4387,13704
4387,14607
4387,14664
4387,26436
4388,15015
4388,17251
4388,24495
4388,31676
4389,332
4389,12000
4389,13747
4389,21384
4389,33956
4390,5153
4390,5477
4390,13734
4390,23883
4390,29030
4391,503
4391,1384
4391,1748
4391,1793
4391,2817
4391,2892
4391,2966
4391,4172
4391,4815
4391,6037
4391,6953
4391,7330
4391,8636
4391,8742
4391,9112
4391,9147
4391,9271
4391,9762
4391,9953
4391,10371
4391,11245
4391,11264
4391,12529
4391,12882
4391,14771
4391,16124
4391,17785
4391,19040
4391,19077
4391,19164
4391,19471
4391,21894
4391,22631
4391,22653
4391,24076
4391,24269
4391,24495
4391,24646
4391,24752
4391,25324
4391,25448
4391,27964
4391,28472
4391,28637
4391,32349
4392,6106
4392,9683
4393,6362
4393,9043
4393,9577
4393,10547
4393,13172
4393,13724
4393,23390
4393,26539
4393,31770
4394,878
4394,3026
4394,5200
4394,7515
4394,8195
4394,8906
4394,9301
4394,9693
4394,13710
4394,14346
4394,15573
4394,16386
4394,23062
4394,25462
4394,27525
4394,28759
4394,33598
4394,33642
4394,33723
4395,71
4395,349
4395,2010
4395,2447
4395,2465
4395,2870
4395,3436
4395,4141
4395,4194
4395,4646
4395,5610
4395,5994
4395,6071
4395,6709
4395,6916
4395,7780
4395,7861
4395,8491
4395,8507
4395,8909
4395,8954
4395,9920
4395,10729
4395,11428
4395,12057
4395,12609
4395,13179
4395,13584
4395,13840
4395,13844
4395,15392
4395,15694
4395,16738
4395,16978
4395,20255
4395,20802
4395,22905
4395,23597
4395,23724
4395,24084
4395,24801
4395,26549
4395,27362
4395,27663
4395,29472
4395,30032
4395,30477
4395,31225
4395,32481
4395,32616
4395,33161
4395,34383
4395,34465
4396,4344
4396,5776
4396,7441
4396,16461
4396,17477
4396,17663
4396,18573
4396,28139
4396,29840
4396,30683
4396,30781
4396,32944
4397,833
4397,1494
4397,4904
4397,6591
4397,7793
4397,9130
4397,13002
4397,17148
4397,21035
4397,27874
4397,31836
4398,798
4398,1772
4398,1809
4398,2371
4398,2447
4398,2699
4398,3178
4398,3527
4398,3625
4398,3993
4398,4787
4398,4822
4398,5235
4398,5252
4398,5335
4398,6272
4398,7849
4398,8550
4398,8735
4398,8817
4398,10207
4398,10375
4398,10863
4398,11003
4398,12305
4398,12715
4398,12773
4398,12832
4398,13041
4398,13168
4398,13807
4398,13821
4398,14087
4398,14247
4398,14280
4398,14316
4398,14752
4398,14866
4398,15159
4398,16871
4398,17124
4398,17279
4398,20013
4398,20072
4398,21010
4398,21648
4398,21865
4398,22261
4398,22721
4398,22742
4398,23126
4398,26017
4398,26549
4398,26583
4398,28091
4398,29103
4398,29335
4398,31478
4398,31599
4398,32422
4398,32994
4398,33776
4398,33883
4398,34335
4398,34394
4399,1117
4399,1120
4399,1660
4399,9125
4399,11866
4399,18354
4399,23387
4399,23930
4399,32109
4399,33164
4399,33529
4400,3765
4400,4626
4400,5241
4400,12907
4400,15598
4400,17231
4400,20942
4400,21744
4400,29206
4400,31596
4400,34428
4401,521
4401,12756
4401,13504
4401,13536
4401,14273
4401,19761
4401,22706
4401,25364
4401,28054
4402,1702
4402,5876
4402,7964
4402,13955
4402,18110
4402,18428
4402,23469
4402,25872
4402,25875
4403,411
4403,13672
4403,21448
4403,25862
4404,29061
4405,1570
4405,4201
4405,6058
4405,7691
4405,10262
4405,16893
4405,17154
4405,19696
4405,20316
4405,20918
4405,21328
4405,28359
4405,29142
4405,31317
4405,31378
4405,34046
4406,172
4406,588
4406,747
4406,841
4406,1178
4406,1474
4406,7763
4406,10899
4406,11860
4406,16586
4406,25348
4406,28673
4406,30435
4407,6292
4408,2064
4408,17249
4408,18544
4408,29463
4408,30236
4408,32154
4409,982
4409,1636
4409,4067
4409,4275
4409,6704
4409,7783
4409,8053
4409,10056
4409,10589
4409,10633
4409,10670
4409,11123
4409,11285
4409,11546
4409,12039
4409,12270
4409,13058
4409,13444
4409,15343
4409,15761
4409,16576
4409,21111
4409,21600
4409,22333
4409,23925
4409,24765
4409,31936
4409,32507
4409,34023
4410,1351
4410,1926
4410,4508
4410,26430
4410,29420
4410,33120
4411,4677
4411,10461
4411,25958
4411,32528
4412,3964
4412,4854
4412,5882
4412,6486
4412,6727
4412,6985
4412,7109
4412,8212
4412,8638
4412,9498
4412,9623
4412,10146
4412,11501
4412,12171
4412,12534
4412,12680
4412,14749
4412,15388
4412,16226
4412,16263
4412,16301
4412,17282
4412,17997
4412,18790
4412,19677
4412,19717
4412,20851
4412,20965
4412,21758
4412,23162
4412,26468
4412,26499
4412,29287
4412,29605
4412,30344
4412,31377
4412,31701
4412,33391
4412,33510
4413,1185
4413,1401
4413,3560
4413,5994
4413,9865
4413,14623
4413,15949
4413,18640
4413,23458
4413,23960
4413,25039
4413,27465
4413,30742
4414,1794
4414,3289
4414,5143
4414,5311
4414,8063
4414,8278
4414,13232
4414,16150
4414,18718
4414,23427
4414,25408
4414,25945
4414,26500
4414,28541
4414,28622
4414,29764
4414,31432
4415,2274
4416,3497
4416,10905
4416,20536
4416,22539
4417,8665
4417,9019
4417,14689
4417,16955
4417,21793
4417,32533
4418,2159
4418,3610
4418,7725
4418,16210
4418,16872
4418,20856
4418,20958
4418,23435
4418,28241
4418,29012
4418,30214
4419,8246
4419,17186
4419,23158
4420,2717
4420,4916
4420,7944
4420,8657
4420,11647
4420,11992
4420,13104
4420,15199
4420,18996
4420,20821
4420,23301
4420,24206
4420,24231
4420,24564
4420,28575
4420,29691
4420,29894
4420,30938
4420,32031
4420,32326
4420,33564
4421,3769
4421,7618
4421,8058
4421,16174
4421,20583
4422,304
4422,367
4422,1904
4422,2809
4422,2964
4422,4670
4422,5240
4422,7132
4422,7400
4422,9392
4422,9956
4422,11232
4422,12361
4422,14255
4422,14331
4422,14817
4422,15385
4422,18656
4422,26535
4422,27317
4422,28348
4422,28900
4422,29185
4422,30304
4422,30957
4422,32151
4423,964
4423,15091
4423,20784
4423,22832
4423,23001
4423,24123
4424,3047
4424,4067
4424,6005
4424,6704
4424,10633
4424,11546
4424,12270
4424,13893
4424,15761
4424,25791
4424,26993
4424,30256
4424,31936
4424,32507
4424,33025
4425,12931
4425,31876
4426,3386
4426,4836
4426,11421
4426,18556
4426,21682
4426,21932
4426,22468
4426,24368
4426,29117
4427,1384
4427,11579
4427,17633
4427,19114
4427,21826
4427,23784
4427,25501
4427,30061
4427,31584
4427,33774
4428,547
4428,677
4428,1279
4428,3371
4428,3893
4428,4657
4428,4830
4428,5839
4428,9310
4428,9361
4428,9426
4428,10851
4428,12509
4428,13451
4428,14006
4428,16141
4428,16253
4428,16677
4428,17187
4428,18734
4428,20093
4428,21851
4428,23165
4428,23264
4428,23330
4428,23535
4428,24230
4428,24666
4428,24699
4428,26553
4428,29389
4428,29431
4428,30992
4429,1835
4429,3222
4429,7833
4429,7855
4429,11000
4429,12025
4429,12897
4429,14124
4429,14621
4429,16699
4429,17722
4429,20364
4429,23234
4429,25794
4429,26734
4429,27004
4429,27866
4429,29264
4429,33328
4429,34024
4429,34108
4430,4809
4430,8546
4430,9359
4430,17184
4430,17448
4430,24262
4430,28110
4430,28286
4430,31154
4431,1909
4431,2186
4431,5272
4431,6140
4431,6977
4431,7438
4431,8475
4431,9266
4431,10833
4431,13235
4431,16085
4431,17126
4431,18896
4431,19872
4431,20893
4431,22027
4431,22260
4431,22888
4431,24840
4431,25026
4431,25219
4431,28381
4431,28479
4431,30435
4431,30761
4432,2212
4432,11573
4432,11706
4432,12033
4432,14516
4432,15141
4432,18532
4432,28714
4433,656
4433,2640
4433,8385
4433,9235
4433,10062
4433,12421
4433,15412
4433,16509
4433,26665
4433,28254
4433,29083
4433,33377
4434,672
4434,6170
4434,8832
4434,13667
4434,15132
4434,16474
4434,16763
4434,19128
4434,22354
4434,27992
4434,30836
4435,735
4435,10899
4435,15764
4435,27502
4436,2203
4436,2333
4436,2753
4436,4129
4436,6503
4436,11018
4436,11395
4436,14266
4436,15800
4436,20292
4436,26390
4436,30762
4436,31228
4436,33064
4437,712
4437,2509
4437,12045
4437,14187
4437,17130
4437,20316
4437,28359
4437,34046
4438,393
4438,1444
4438,2927
4438,3483
4438,3701
4438,3978
4438,6559
4438,6576
4438,9465
4438,13520
4438,14253
4438,14864
4438,18199
4438,20445
4438,24261
4438,27289
4438,27689
4438,29206
4438,30225
4438,32096
4438,32340
4438,34428
4439,7577
4439,21062
4440,8821
4440,14063
4441,2361
4441,3495
4441,14735
4441,15763
4441,16855
4441,34089
4442,3602
4442,4057
4442,4766
4442,8038
4442,10340
4442,11174
4442,14969
4442,19618
4442,22800
4442,28782
4442,30621
4443,845
4443,6689
4443,10178
4443,11744
4443,14815
4443,23742
4443,24797
4444,3865
4444,4558
4444,6615
4444,8744
4444,15755
4444,16746
4444,17237
4444,17537
4444,18128
4444,18885
4444,22309
4444,22936
4444,23690
4444,26059
4444,29422
4444,30664
4444,32436
4444,34032
4445,462
4445,3813
4445,4823
4445,5714
4445,6115
4445,10350
4445,10426
4445,13972
4445,14694
4445,15477
4445,16462
4445,21027
4445,21586
4445,26133
4445,29048
4446,3699
4446,4161
4446,8619
4446,10886
4446,12096
4446,26590
4447,4789
4447,13131
4447,17416
4447,18758
4447,18772
4447,21064
4447,21135
4447,25645
4447,29504
4447,34429
4448,19404
4448,22657
4448,23021
4448,29256
4448,31525
4448,31998
4449,22
4449,3931
4449,7106
4449,22519
4449,22892
4449,31425
4449,33549
4449,33917
4450,17168
4450,24309
4451,1096
4451,1539
4451,3341
4451,4838
4451,5223
4451,5454
4451,13930
4451,14153
4451,27445
4452,1995
4452,3895
4452,5303
4452,8418
4452,8795
4452,11420
4452,15418
4452,16799
4452,25815
4452,30179
4452,30841
4453,2817
4453,4709
4453,7156
4453,7170
4453,16623
4453,17909
4453,24105
4453,27607
4454,84
4454,602
4454,2036
4454,2738
4454,3088
4454,3335
4454,6686
4454,8733
4454,11967
4454,17174
4454,17764
4454,17879
4454,17938
4454,18019
4454,19066
4454,23547
4454,30402
4455,3264
4455,5698
4455,8715
4455,13504
4455,17642
4455,18590
4455,22913
4455,24074
4455,25216
4455,27938
4455,28207
4455,29347
4455,29888
4456,7936
4456,31826
4457,2484
4457,4049
4457,5729
4457,5895
4457,6756
4457,6848
4457,10542
4457,10739
4457,13589
4457,14247
4457,19236
4457,19840
4457,22232
4457,24802
4457,25464
4457,31173
4457,31389
4457,32074
4458,13859
4458,15041
4458,16744
4458,17047
4458,17761
4458,22272
4458,25733
4458,30450
4458,33980
4459,464
4459,548
4459,1584
4459,5865
4459,7633
4459,11202
4459,14430
4459,15622
4459,25052
4459,26484
4459,27913
4459,32373
4460,13623
4461,191
4461,1328
4461,5593
4461,5603
4461,5962
4461,6088
4461,6771
4461,7638
4461,8209
4461,10722
4461,15455
4461,15612
4461,19336
4461,23406
4461,26976
4461,27572
4461,32040
4461,32590
4461,33217
4461,33694
4462,4474
4462,17477
4462,27809
4462,29437
4462,29520
4462,32361
4463,26514
4464,3212
4464,5899
4464,10794
4464,16503
4464,21511
4464,31243
4464,31351
4465,2612
4465,8904
4465,9589
4465,11052
4465,11449
4465,16986
4465,24701
4465,34127
4466,203
4466,763
4466,1674
4466,3847
4466,4570
4466,4849
4466,5309
4466,6545
4466,8280
4466,8723
4466,9236
4466,10203
4466,11290
4466,11651
4466,13250
4466,13449
4466,13501
4466,15936
4466,15947
4466,16702
4466,17411
4466,17637
4466,19256
4466,19263
4466,30027
4466,30588
4466,30923
4466,32024
4466,33179
4466,33489
4467,3871
4467,6811
4467,8889
4467,15764
4467,28374
4468,1355
4468,2206
4468,5102
4468,5204
4468,6263
4468,8036
4468,10418
4468,11386
4468,15159
4468,17201
4468,21708
4468,21813
4468,25469
4468,27988
4468,28127
4468,28367
4468,29093
4468,30804
4468,33313
4468,34013
4469,7839
4469,14527
4469,14868
4469,24648
4469,25015
4469,27411
4470,2732
4470,3113
4470,3803
4470,4227
4470,5465
4470,6118
4470,6622
4470,7396
4470,9509
4470,9777
4470,10162
4470,13041
4470,13902
4470,14843
4470,14844
4470,16355
4470,20815
4470,21600
4470,23504
4470,24908
4470,28137
4470,28299
4470,29497
4470,31128
4470,32342
4470,33167
4470,33776
4470,34175
4471,195
4471,1104
4471,6901
4471,9577
4471,13563
4471,19915
4471,20355
4471,30234
4471,32354
4472,2801
4472,7478
4472,8423
4472,8468
4472,8937
4472,9082
4472,10026
4472,10250
4472,10852
4472,11994
4472,16826
4472,17336
4472,22023
4472,22578
4472,25151
4472,27755
4472,28850
4472,29272
4472,30020
4472,33394
4473,970
4473,3017
4473,9607
4473,19281
4473,23926
4473,33237
4474,231
4474,608
4474,1247
4474,4462
4474,4490
4474,4659
4474,5583
4474,7493
4474,9520
4474,10217
4474,11303
4474,12829
4474,15677
4474,16406
4474,16785
4474,17148
4474,17477
4474,17594
4474,19290
4474,20256
4474,20819
4474,20874
4474,21091
4474,24753
4474,24935
4474,25279
4474,25692
4474,27960
4474,28123
4474,28694
4474,29520
4474,31241
4474,33956
4475,4269
4475,7528
4475,7922
4475,10933
4475,14164
4475,18006
4475,18715
4475,23295
4475,26653
4475,27345
4475,28043
4475,29123
4475,29945
4475,31880
4475,31970
4475,32889
4475,34418
4476,1985
4476,6746
4476,9796
4476,9819
4476,17206
4476,17395
4476,18351
4476,25436
4476,29936
4476,32009
4476,32655
4477,262
4477,912
4477,4694
4477,7159
4477,12432
4477,14305
4477,17020
4477,29911
4477,31554
4477,33790
4478,175
4478,12337
4478,20071
4478,27643
4478,30059
4479,819
4479,1536
4479,2631
4479,5214
4479,9676
4479,17948
4479,17987
4479,29805
4480,8137
4480,13228
4480,29041
4480,29648
4481,7489
4481,7741
4481,9480
4481,13966
4481,15562
4481,22509
4482,5732
4482,14423
4482,14600
4482,23871
4482,24107
4482,25503
4482,32684
4483,202
4483,541
4483,817
4483,1416
4483,9700
4483,12344
4483,12936
4483,13423
4483,13424
4483,17309
4483,17743
4483,18702
4483,18753
4483,19562
4483,20471
4483,21481
4483,23127
4483,23629
4483,26838
4483,28528
4483,28740
4483,28854
4483,29549
4483,30632
4483,32109
